Product ID [Non Editable],Variant ID [Non Editable],Product Type [Non Editable],Product Page,Product URL,Title,Description,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Option Name 4,Option Value 4,Option Name 5,Option Value 5,Option Name 6,Option Value 6,Price,Sale Price,On Sale,Stock,Categories,Tags,Weight,Length,Width,Height,Visible,Hosted Image URLs
,,,,,,,YILHM0308a,Tamaño,-,,,,,,,,,,,18,,,0,,,,,,,,
,,PHYSICAL,catalog,enguatada-con-estampado-de-gofrados-y-ajuste-slim-beige-de-hombre-hm,Enguatada con estampado de gofrados y ajuste slim beige de hombre H&M,,YILHM0502,Tamaño,XXL,,,,,,,,,,,25,,,2,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0502_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0502_02.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0502_03.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0502_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0502_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0502_03.jpg
,,,,,,,YILHM0502a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,enguatada-con-estampado-de-gofrados-y-ajuste-slim-negro-de-hombre-hm,Enguatada con estampado de gofrados y ajuste slim negro de hombre H&M,,YILHM0503,Tamaño,XS,,,,,,,,,,,25,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0503_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0503_02.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0503_03.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0503_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0503_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0503_03.jpg
,,,,,,,YILHM0503a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,sudadera-holgada-thermolite-negro-hm,Sudadera holgada Thermolite negro H&M,,YILHM0508,Tamaño,XS,,,,,,,,,,,25,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0508_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0508_02.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0508_03.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0508_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0508_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0508_03.jpg
,,,,,,,YILHM0508a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,sueter-de-cuello-alto-negro-de-mujer-hm,Suéter de cuello alto negro de mujer H&M,,YILHM0518,Tamaño,S,,,,,,,,,,,20,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0518_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0518_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0518_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0518_02.jpg
,,,,,,,YILHM0518a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,enguatada-de-punto-fino-gris-melange-de-mujer-hm,Enguatada de punto fino gris melange de mujer H&M,,YILHM0519,Tamaño,M,,,,,,,,,,,20,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0519_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0519_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0519_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0519_02.jpg
,,,,,,,YILHM0519a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-de-mezcla-modal-negro-de-hombre-hm,Camisa de mezcla modal negro de hombre H&M,,YILHM0521,Tamaño,S,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0521_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0521_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0521_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0521_02.jpg
,,,,,,,YILHM0521a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-negra-ajustada-de-hombre-hm,Camisa negra ajustada de hombre H&M,,YILHM0522,Tamaño,S,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0522_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0522_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0522_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0522_02.jpg
,,,,,,,YILHM0522a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,jeans-de-tiro-alto-con-pierna-ajustada-de-mujer-hm,Jeans de tiro alto con pierna ajustada de mujer H&M,,YILHM0524,Tamaño,XL_12,,,,,,,,,,,30,,,1,/partes-de-abajo,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0524_01.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0524_02.jpg
,,,,,,,YILHM0524a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-elastica-de-ajuste-perfecto-de-hombre-hm,Camisa elástica de ajuste perfecto de hombre H&M,,YILHM0531,Tamaño,XS,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0531_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0531_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0531_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0531_02.jpg
,,,,,,,YILHM0531a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,enguatada-de-ajuste-regular-negro-de-hombre-hm,Enguatada de ajuste regular negro de hombre H&M,,YILHM0532,Tamaño,S,,,,,,,,,,,18,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0532_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0532_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0532_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0532_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0532_03.jpg
,,,,,,,YILHM0850,Tamaño,M,,,,,,,,,,,25,,,1,,,,,,,,
,,PHYSICAL,catalog,camisa-slim-fit-blanca-de-hombre-hm,Camisa slim fit blanca de hombre H&M,,YILHM0533,Tamaño,L,,,,,,,,,,,30,,,2,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0533_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0533_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0533_02.jpg
,,,,,,,YILHM0533a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-de-mezcla-de-algodon-blanco-de-mujer-hm,Camisa de mezcla de algodón blanco de mujer H&M,,YILHM0534,Tamaño,XS,,,,,,,,,,,20,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hm/YILHM0534_01.jpg https://github.com/uberboutique/ss/raw/main/hm/YILHM0534_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0534_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0534_02.jpg
,,,,,,,YILHM0534,Tamaño,XS,,,,,,,,,,,25,,,1,,,,,,,,
,,PHYSICAL,catalog,joggers-anchos-con-cubierta-de-vinilo-negro-de-mujer-hm,Joggers anchos con cubierta de vinilo negro de mujer H&M,,YILHM0538,Tamaño,S,,,,,,,,,,,30,,,1,"/partes-de-abajo, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0538_01.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0538_02.jpg
,,,,,,,YILHM0855,Tamaño,XS,,,,,,,,,,,30,,,4,,,,,,,,
,,PHYSICAL,catalog,pantalones-de-corte-ancho-de-mujer-con-estampado-de-animal-print-hm,Pantalones de corte ancho de mujer con estampado de animal print H&M,,YILHM0539,Tamaño,XS,,,,,,,,,,,30,,,1,"/partes-de-abajo, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0539_01.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0539_02.jpg
,,,,,,,YILHM0539a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalones-de-vestir-de-jersey-y-botones-dorados-de-mujer-hm,Pantalones de vestir de jersey y botones dorados de mujer H&M,,YILHM0540,Tamaño,M,,,,,,,,,,,30,,,1,"/partes-de-abajo, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0540_01.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0540_02.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0540_03.jpg
,,,,,,,YILHM0932,Tamaño,XS,,,,,,,,,,,30,,,2,,,,,,,,
,,,,,,,YILHM0933,Tamaño,XL,,,,,,,,,,,30,,,1,,,,,,,,
,,,,,,,YILHM0947,Tamaño,S,,,,,,,,,,,30,,,1,,,,,,,,
,,,,,,,YILHM0948,Tamaño,L,,,,,,,,,,,30,,,1,,,,,,,,
,,PHYSICAL,catalog,pantalones-de-vestir-beige-de-mujer-hm,Pantalones de vestir beige de mujer H&M,,YILHM0543,Tamaño,M8,,,,,,,,,,,30,,,1,"/partes-de-abajo, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0543_01.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0543_02.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0543_03.jpg
,,,,,,,YILHM0873,Tamaño,XXL_14,,,,,,,,,,,30,,,1,,,,,,,,
,,,,,,,BLTHM0914,Tamaño,M/L_10,,,,,,,,,,,30,,,3,,,,,,,,
,,,,,,,BLTHM0915,Tamaño,M_6,,,,,,,,,,,30,,,3,,,,,,,,
,,,,,,,BLTHM0921,Tamaño,L/XL_12,,,,,,,,,,,30,,,1,,,,,,,,
,,PHYSICAL,catalog,pantalones-a-medida-slim-fit-negro-de-hombre-hm,Pantalones a medida slim fit negro de hombre H&M,,YILHM0544,Tamaño,XS_29,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0544_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0544_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0544_03.jpg
,,,,,,,YILHM0544a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalones-de-traje-gris-pardo-de-hombre-hm,Pantalones de traje gris pardo de hombre H&M,,YILHM0545,Tamaño,M_32,,,,,,,,,,,35,,,2,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0545_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0545_02.jpg
,,,,,,,YILHM0545a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalones-elegantes-slim-fit-beige-oscuro-de-hombre-hm,Pantalones elegantes slim fit beige oscuro de hombre H&M,,YILHM0546,Tamaño,XS,,,,,,,,,,,35,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0546_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0546_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0546_03.jpg
,,,,,,,YILHM0546a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalones-deportivos-de-nylon-beige-de-hombre-hm,Pantalones deportivos de nylon beige de hombre H&M,,YILHM0550,Tamaño,XXL,,,,,,,,,,,35,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0550_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0550_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0550_03.jpg
,,,,,,,YILHM0550a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,jean-relajados-negro-de-hombre-hm,Jean relajados negro de hombre H&M,,YILHM0552,Tamaño,S_30/32,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0552_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0552_02.jpg
,,,,,,,YILHM0552a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-de-hombre-de-ajuste-holgado-negro-con-estampado-de-frase-hm,Pulóver de hombre de ajuste holgado negro con estampado de frase H&M,,YILHM0553,Tamaño,M,,,,,,,,,,,20,18,Yes,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0553_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0553_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0553_03.jpg
,,,,,,,YILHM0553a,Tamaño,-,,,,,,,,,,,20,18,Yes,0,,,,,,,,
,,PHYSICAL,catalog,pulover-de-ajuste-regular-azul-marino-de-hombre-hm,Pulóver de ajuste regular azul marino de hombre H&M,,YILHM0557,Tamaño,XL,,,,,,,,,,,15,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0557_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0557_02.jpg
,,,,,,,YILHM0908,Tamaño,S,,,,,,,,,,,18,,,1,,,,,,,,
,,PHYSICAL,catalog,polo-de-ajuste-encantado-azul-marino-de-hombre-hm,Polo de ajuste encantado azul marino de hombre H&M,,YILHM0558,Tamaño,M,,,,,,,,,,,25,,,9,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0558_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0558_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0558_03.jpg
,,,,,,,YILHM0689,Tamaño,XS,,,,,,,,,,,20,,,1,,,,,,,,
,,,,,,,YILHM0892,Tamaño,L,,,,,,,,,,,25,,,1,,,,,,,,
,,PHYSICAL,catalog,camiseta-de-algodon-de-mujer-negro-hm,Camiseta de algodón de mujer negro H&M,,YILHM0559,Tamaño,S,,,,,,,,,,,15,,,2,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0559_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0559_03.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0559_1.jpg
,,,,,,,YILHM0695,Tamaño,L,,,,,,,,,,,15,,,1,,,,,,,,
,,PHYSICAL,catalog,camisa-de-punto-texturizado-de-ajuste-regular-negro-de-hombre-hm,Camisa de punto texturizado de ajuste regular negro de hombre H&M,,YILHM0561,Tamaño,M,,,,,,,,,,,22,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0561_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0561_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0561_03.jpg
,,,,,,,YILHM0635,Tamaño,S,,,,,,,,,,,35,,,3,,,,,,,,
,,PHYSICAL,catalog,pulover-slim-fit-blanco-de-hombre-hm,Pulóver slim fit blanco de hombre H&M,,YILHM0562,Tamaño,XL,,,,,,,,,,,18,15,Yes,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0910_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0910_02.jpg
,,,,,,,YILHM0910,Tamaño,M,,,,,,,,,,,18,15,Yes,1,,,,,,,,
,,PHYSICAL,catalog,camiseta-de-algodon-blanco-de-mujer-hm,Camiseta de algodón blanco de mujer H&M,,YILHM0564,Tamaño,L,,,,,,,,,,,15,,,2,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0564_1.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0564_2.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0564_3.jpg
,,,,,,,YILHM0564a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-ajustado-negro-de-mujer-hm,Pulóver ajustado negro de mujer H&M,,YILHM0565,Tamaño,M,,,,,,,,,,,15,,,2,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0565_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0565_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0669_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0669_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0669_03.jpg
,,,,,,,YILHM0669,Tamaño,XXL,,,,,,,,,,,15,,,1,,,,,,,,
,,,,,,,YILHM0700,Tamaño,XL,,,,,,,,,,,15,,,1,,,,,,,,
,,PHYSICAL,catalog,pulover-ajustado-corto-negro-de-mujer-hm,Pulóver ajustado corto negro de mujer H&M,,YILHM0571,Tamaño,XL,,,,,,,,,,,15,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0571_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0571_02.jpg
,,,,,,,YILHM0571a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,chaleco-de-traje-negro-de-mujer-hm,Chaleco de traje negro de mujer H&M,,YILHM0573,Tamaño,L,,,,,,,,,,,25,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0573_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0573_02.jpg
,,,,,,,YILHM0573a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,pantalones-de-jersey-negro-de-mujer-hm,Pantalones de jersey negro de mujer H&M,,YILHM0576,Tamaño,XL,,,,,,,,,,,30,,,2,/partes-de-abajo,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0576_01.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0576_02.jpg
,,,,,,,YILHM0576a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,blusa-transparente-con-estampado-de-flores-hm,Blusa transparente con estampado de flores H&M,,YILHM0578,Tamaño,M,,,,,,,,,,,20,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0578_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0578_02.jpg
,,,,,,,YILHM0579,Tamaño,XXS,,,,,,,,,,,20,,,1,,,,,,,,
,,,,,,,YILHM0580,Tamaño,L,,,,,,,,,,,20,,,1,,,,,,,,
,,,,,,,YILHM0629,Tamaño,XL,,,,,,,,,,,20,,,1,,,,,,,,
,,PHYSICAL,catalog,pulover-ajustado-de-microfibra-negro-de-mujer-hm,Pulóver ajustado de microfibra negro de mujer H&M,,YILHM0581,Tamaño,L,,,,,,,,,,,15,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0581_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0581_02.jpg
,,,,,,,YILHM0581a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,jeans-cargo-holgados-negro-de-hombre-hm,Jeans cargo holgados negro de hombre H&M,,YILHM0583,Tamaño,M_32/32,,,,,,,,,,,35,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0583_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0583_02.jpg
,,,,,,,YILHM0583a,Tamaño,-,,,,,,,,,,,35,,,0,,,,,,,,
,,PHYSICAL,catalog,jeans-mom-de-tiro-alto-y-pierna-delgada-gris-oscuro-de-mujer-hm,Jeans mom de tiro alto y pierna delgada gris oscuro de mujer H&M,,YILHM0584,Tamaño,XL_12,,,,,,,,,,,30,,,1,/partes-de-abajo,,,,,,Yes,https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0584_01.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0584_02.jpg https://github.com/uberboutique/ss/raw/main/partes-de-abajo/YILHM0584_03.jpg
,,,,,,,YILHM0584a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,polo-de-ajuste-encantado-blanco-crema-de-hombre-hm,Polo de ajuste encantado blanco crema de hombre H&M,,YILHM0587,Tamaño,M,,,,,,,,,,,25,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0587_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0587_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0587_03.jpg
,,,,,,,BLTHM0874,Tamaño,L,,,,,,,,,,,25,,,1,,,,,,,,
,,PHYSICAL,catalog,camisa-de-gofrado-de-ajuste-regular-crema-de-hombre-hm,Camisa de gofrado de ajuste regular crema de hombre H&M,,YILHM0588,Tamaño,S,,,,,,,,,,,40,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0588_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0588_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0588_03.jpg
,,,,,,,YILHM0588a,Tamaño,-,,,,,,,,,,,40,,,0,,,,,,,,
,,PHYSICAL,catalog,blusa-de-gasa-con-volantes-con-estampado-de-flores-de-mujer-hm,Blusa de gasa con volantes con estampado de flores de mujer H&M,,YILHM0593,Tamaño,M,,,,,,,,,,,20,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0593_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0593_02.jpg
,,,,,,,YILHM0593a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,sueter-con-hombros-descubiertos-burdeos-melagne-de-mujer-hm,Suéter con hombros descubiertos burdeos melagne de mujer H&M,,YILHM0594,Tamaño,XL,,,,,,,,,,,25,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0594_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0594_02.jpg
,,,,,,,YILHM0594a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,jersey-de-punto-fino-mezcla-beige-oscuro-de-mujer-hm,Jersey de punto fino mezcla beige oscuro de mujer H&M,,YILHM0595,Tamaño,XS,,,,,,,,,,,25,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0595_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0595_02.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0595_03.jpg
,,,,,,,YILHM0595a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,polo-brillante-ajustado-negro-de-hombre-hm,Polo brillante ajustado negro de hombre H&M,,YILHM0596,Tamaño,S,,,,,,,,,,,20,,,2,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0596_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0596_02.jpg
,,,,,,,YILHM0596a,Tamaño,-,,,,,,,,,,,20,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-oxford-de-ajuste-regular-negro-de-hombre-hm,Camisa oxford de ajuste regular negro de hombre H&M,,YILHM0601,Tamaño,M,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0601_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0601_02.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0601_03.jpg
,,,,,,,YILHM0601a,Tamaño,-,,,,,,,,,,,30,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-blanco-de-algodon-de-mujer-hm,Pulóver blanco de algodón de mujer H&M,,YILHM0607,Tamaño,L,,,,,,,,,,,15,,,4,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0607_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0607_02.jpg
,,,,,,,YILHM0607a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,enguatada-de-algodon-negro-de-mujer-hm,Enguatada de algodón negro de mujer H&M,,YILHM0610,Tamaño,M,,,,,,,,,,,18,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0610_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0610_02.jpg
,,,,,,,YILHM0610a,Tamaño,-,,,,,,,,,,,18,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-ajustado-de-mujer-azul-grisaceo-hm,Pulóver ajustado de mujer azul grisáceo H&M,,YILHM0612,Tamaño,L,,,,,,,,,,,15,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0612_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0612_02.jpg
,,,,,,,YILHM0612a,Tamaño,-,,,,,,,,,,,15,,,0,,,,,,,,
,,PHYSICAL,catalog,pulover-de-punto-fino-adornado-negro-de-mujer-hm,Pulóver de punto fino adornado negro de mujer H&M,,YILHM0614,Tamaño,S,,,,,,,,,,,18,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0614_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0614_02.jpg
,,,,,,,YILHM0614a,Tamaño,-,,,,,,,,,,,18,,,0,,,,,,,,
,,PHYSICAL,catalog,shorts-negro-con-adornos-de-mujer-hm,Shorts negro con adornos de mujer H&M,,YILHM0617,Tamaño,S_34,,,,,,,,,,,25,,,1,"/tops, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/tops/YILHM0617_01.jpg https://github.com/uberboutique/ss/raw/main/tops/YILHM0617_02.jpg
,,,,,,,YILHM0617a,Tamaño,-,,,,,,,,,,,25,,,0,,,,,,,,
,,PHYSICAL,catalog,camisa-ajustada-negro-de-hombre-hm,Camisa ajustada negro de hombre H&M,,YILHM0618,Tamaño,XL,,,,,,,,,,,30,,,1,"/hombres, /hm",,,,,,Yes,https://github.com/uberboutique/ss/raw/main/hombres/YILHM0618_01.jpg https://github.com/uberboutique/ss/raw/main/hombres/YILHM0618_02.jpg
